Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781529122,500,,Aggregated,99.800000,74.300000,290,430,540,600,790,1000,1500,2300,2800,2900,2900,2542,1757,290,382.4212035011679,5.173600000489387,2916.5923000000475,8144.539339103068
1781529123,500,,Aggregated,94.700000,71.300000,280,430,520,590,780,1000,1500,2300,2800,2900,2900,2608,1809,280,373.7304799846516,5.173600000489387,2916.5923000000475,7940.37231595092
1781529124,500,,Aggregated,93.300000,70.900000,270,420,500,590,750,1000,1400,2300,2800,2900,2900,2691,1875,270,365.2019562244457,5.173600000489387,2916.5923000000475,7697.854700854701
1781529125,500,,Aggregated,87.600000,68.200000,260,400,490,580,740,1000,1400,2300,2800,2900,2900,2782,1953,260,355.4835432063159,5.173600000489387,2916.5923000000475,7448.784687275342
1781529126,500,,Aggregated,84.600000,67.900000,250,390,480,570,720,1000,1400,2300,2800,2900,2900,2866,2026,250,346.7113544312506,5.173600000489387,2916.5923000000475,7232.945568736915
1781529127,500,,Aggregated,80.700000,66.400000,240,380,480,570,720,1000,1400,2300,2800,2900,2900,2949,2096,240,338.621786503887,5.173600000489387,2916.5923000000475,7031.684638860631
1781529128,500,,Aggregated,78.000000,63.700000,230,370,470,560,710,1000,1400,2300,2800,2900,2900,3036,2170,230,330.96848616599624,5.173600000489387,2916.5923000000475,6832.556653491436
1781529129,500,,Aggregated,81.100000,67.100000,220,360,460,550,710,990,1400,2300,2800,2900,2900,3118,2240,220,323.6075162283396,5.173600000489387,2916.5923000000475,6655.0532392559335
1781529130,500,,Aggregated,82.400000,68.000000,210,360,460,540,710,980,1400,2300,2800,2900,2900,3198,2305,200,316.4580035021793,5.173600000489387,2916.5923000000475,6490.55378361476
1781529131,500,,Aggregated,81.500000,67.600000,190,350,450,510,710,980,1400,2300,2800,2900,2900,3271,2360,190,310.2752565881883,5.173600000489387,2916.5923000000475,6347.343931519413
1781529132,500,,Aggregated,82.200000,67.800000,180,330,440,500,700,970,1400,2300,2800,2900,2900,3362,2433,180,302.9928268590006,5.173600000489387,2916.5923000000475,6177.655859607376
1781529133,500,,Aggregated,83.400000,68.900000,160,320,430,490,690,970,1400,2300,2800,2900,2900,3445,2494,160,296.60328821479175,5.173600000489387,2916.5923000000475,6030.548621190131
1781529134,500,,Aggregated,81.400000,66.900000,150,320,430,490,690,960,1400,2300,2800,2900,2900,3525,2558,150,290.8525294751663,5.173600000489387,2916.5923000000475,5895.455319148936
1781529135,500,,Aggregated,81.900000,67.400000,140,310,420,480,680,950,1400,2300,2800,2900,2900,3590,2614,130,286.2743958774239,5.173600000489387,2916.5923000000475,5790.231197771588
1781529136,500,,Aggregated,81.900000,67.000000,120,300,410,480,680,940,1400,2300,2800,2900,2900,3688,2697,120,279.9384845173436,5.0902000002679415,2916.5923000000475,5638.56046637744
1781529137,500,,Aggregated,81.500000,66.800000,110,290,400,470,670,940,1200,2300,2800,2900,2900,3758,2752,110,275.4753988025404,5.0902000002679415,2916.5923000000475,5534.959020755721
1781529138,500,,Aggregated,81.400000,66.700000,110,280,400,470,670,930,1200,2300,2800,2900,2900,3842,2818,110,270.61415838103727,5.0902000002679415,2916.5923000000475,5415.620510150963
1781529139,500,,Aggregated,81.100000,65.900000,98,280,390,460,670,930,1100,2300,2800,2900,2900,3922,2887,98,266.1597294492459,5.0902000002679415,2916.5923000000475,5306.866139724631
1781529140,500,,Aggregated,80.900000,64.900000,93,270,380,460,660,920,1100,2300,2800,2900,2900,3998,2952,93,261.91127916456844,5.0902000002679415,2916.5923000000475,5207.567783891946
1781529141,500,,Aggregated,80.700000,64.800000,90,270,380,450,660,920,1100,2300,2800,2900,2900,4074,3015,90,257.6413071919369,5.0902000002679415,2916.5923000000475,5111.927589592538
1781529142,500,,Aggregated,79.800000,64.400000,85,260,370,450,660,920,1100,2200,2800,2900,2900,4147,3076,85,253.7879021220022,5.0902000002679415,2916.5923000000475,5023.3744875813845
1781529143,500,,Aggregated,79.400000,64.500000,81,250,370,440,650,910,1100,2200,2800,2900,2900,4237,3149,81,249.46304618832943,5.0902000002679415,2916.5923000000475,4918.350011800802
1781529144,500,,Aggregated,78.500000,64.300000,78,250,360,440,650,910,1100,2200,2800,2900,2900,4298,3190,78,246.32270663097992,5.0902000002679415,2916.5923000000475,4849.480223359702
