Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781592098,1000,,Aggregated,210.600000,165.500000,1100,2600,3100,3700,9000,12000,15000,17000,21000,22000,22000,11139,8314,1100,2875.959957617382,4.690000001573935,21590.032399999473,3070.2800071819734
1781592099,1000,,Aggregated,207.900000,163.100000,1100,2600,3100,3700,8800,12000,15000,17000,21000,22000,22000,11389,8528,1100,2844.881407182369,4.690000001573935,21590.032399999473,3016.6312231100183
1781592100,1000,,Aggregated,205.300000,163.300000,1100,2600,3100,3700,8800,12000,15000,17000,21000,22000,22000,11656,8747,1100,2811.4439422100277,4.690000001573935,21590.032399999473,2960.8478894989703
1781592101,1000,,Aggregated,203.400000,162.900000,1000,2600,3100,3700,8700,11000,15000,16000,21000,22000,22000,11907,8952,1000,2776.3567547241173,4.690000001573935,21590.032399999473,2910.7705551356344
1781592102,1000,,Aggregated,203.600000,164.300000,1000,2500,3100,3600,8600,11000,15000,16000,20000,22000,22000,12165,9169,1000,2743.8935949362985,4.6647999988636,21590.032399999473,2861.719441019318
1781592103,1000,,Aggregated,208.500000,169.000000,1000,2500,3100,3600,8500,11000,15000,16000,20000,22000,22000,12437,9388,1000,2712.489784747132,4.6647999988636,21590.032399999473,2811.983034493849
1781592104,1000,,Aggregated,213.000000,174.600000,1000,2400,3000,3500,8400,11000,15000,16000,20000,22000,22000,12691,9595,1000,2679.995731620846,4.6647999988636,21590.032399999473,2767.7138917343
1781592105,1000,,Aggregated,226.400000,186.700000,1000,2200,3000,3400,8300,11000,15000,16000,20000,22000,22000,12961,9816,1000,2640.8586549109014,4.6647999988636,21590.032399999473,2722.681043129388
1781592106,1000,,Aggregated,242.200000,200.600000,1000,2100,3000,3300,8200,11000,15000,16000,20000,22000,22000,13241,10041,1000,2605.474612061039,4.6647999988636,21590.032399999473,2677.39000075523
1781592107,1000,,Aggregated,249.200000,205.700000,1000,2000,3000,3300,8200,11000,14000,16000,20000,22000,22000,13508,10255,1000,2572.504384002087,4.6647999988636,21590.032399999473,2635.849792715428
1781592108,1000,,Aggregated,255.600000,211.100000,1000,1800,2900,3300,8100,11000,14000,16000,20000,22000,22000,13788,10484,1000,2536.4433998549566,4.6647999988636,21590.032399999473,2594.296707281694
1781592109,1000,,Aggregated,261.800000,214.900000,1000,1800,2900,3300,8000,11000,14000,16000,20000,22000,22000,14050,10690,1000,2506.8379468968096,4.6647999988636,21590.032399999473,2556.5522419928825
1781592110,1000,,Aggregated,264.500000,216.300000,990,1700,2900,3200,8000,11000,14000,16000,20000,22000,22000,14328,10907,990,2476.2965810371434,4.6647999988636,21590.032399999473,2517.798366834171
1781592111,1000,,Aggregated,264.300000,216.000000,990,1700,2800,3200,8000,11000,14000,16000,20000,22000,22000,14587,11113,990,2452.4110958593374,4.6647999988636,21590.032399999473,2483.4132446699114
1781592112,1000,,Aggregated,265.900000,215.500000,980,1600,2800,3200,7900,11000,14000,16000,20000,22000,22000,14858,11333,980,2423.7741874343888,4.6647999988636,21590.032399999473,2448.8089244851258
1781592113,1000,,Aggregated,266.900000,215.300000,970,1600,2800,3100,7900,11000,14000,16000,20000,22000,22000,15126,11548,970,2393.112940321308,4.6647999988636,21590.032399999473,2415.748710829036
1781592114,1000,,Aggregated,269.000000,216.100000,960,1600,2800,3100,7800,11000,14000,16000,20000,22000,22000,15409,11773,960,2362.7039197352324,4.6647999988636,21590.032399999473,2382.197222402492
1781592115,1000,,Aggregated,268.900000,215.900000,960,1500,2700,3100,7800,11000,14000,16000,20000,22000,22000,15691,11997,960,2340.710555668864,4.6647999988636,21590.032399999473,2349.6292779300234
1781592116,1000,,Aggregated,269.700000,216.100000,950,1500,2700,3100,7800,11000,14000,16000,20000,22000,22000,15965,12211,950,2316.9976607453887,4.6647999988636,21590.032399999473,2319.077544628876
1781592117,1000,,Aggregated,271.400000,217.200000,940,1400,2700,3100,7700,11000,13000,16000,20000,22000,22000,16238,12435,940,2293.3716609126845,4.6647999988636,21590.032399999473,2289.775772878433
1781592118,1000,,Aggregated,271.900000,217.300000,930,1400,2600,3100,7700,10000,13000,16000,20000,22000,22000,16501,12648,930,2268.3916061450927,4.6647999988636,21590.032399999473,2262.412278043755
1781592119,1000,,Aggregated,271.900000,217.700000,920,1300,2600,3000,7600,10000,13000,16000,20000,22000,22000,16754,12849,920,2247.2479125522327,4.6647999988636,21590.032399999473,2236.2554016951176
1781592120,1000,,Aggregated,272.200000,217.500000,910,1200,2600,3000,7600,10000,13000,15000,19000,22000,22000,17018,13071,910,2227.1232334175634,4.6647999988636,21590.032399999473,2210.919673287108
1781592121,1000,,Aggregated,271.900000,216.600000,890,1200,2600,3000,7500,10000,13000,15000,19000,22000,22000,17275,13282,890,2210.4621315195445,4.6647999988636,21590.032399999473,2186.9272937771348
1781592122,1000,,Aggregated,269.400000,215.800000,890,1100,2600,3000,7500,10000,13000,15000,19000,22000,22000,17538,13490,890,2194.303689189196,4.6647999988636,21590.032399999473,2162.671627323526
1781592123,1000,,Aggregated,268.300000,216.600000,880,1100,2500,3000,7400,10000,13000,15000,19000,22000,22000,17805,13699,880,2173.9484745520995,4.6647999988636,21590.032399999473,2138.7592811008144
1781592124,1000,,Aggregated,266.800000,215.300000,870,1100,2500,3000,7400,10000,13000,15000,19000,22000,22000,18059,13890,870,2155.6159206434527,4.6647999988636,21590.032399999473,2115.9730328368128
1781592125,1000,,Aggregated,266.700000,214.300000,870,1100,2400,2900,7300,10000,13000,15000,19000,22000,22000,18263,14054,870,2140.347806422829,4.6647999988636,21590.032399999473,2097.7390899633137
1781592126,1000,,Aggregated,265.300000,213.300000,880,1100,2300,2900,7200,10000,13000,15000,19000,22000,22000,18490,14236,880,2127.7462665603093,4.6647999988636,21590.032399999473,2079.1419686316926
1781592127,1000,,Aggregated,260.000000,207.500000,880,1100,2200,2900,7200,9900,13000,15000,19000,22000,22000,18703,14413,880,2116.685050922315,4.6647999988636,21590.032399999473,2062.304496604823
1781592128,1000,,Aggregated,254.400000,203.100000,880,1200,2200,2900,7200,9900,13000,15000,19000,22000,22000,18929,14601,880,2111.4174684610957,4.6647999988636,21590.032399999473,2044.8214380051772
1781592129,1000,,Aggregated,249.500000,199.900000,890,1200,2100,2900,7100,9800,13000,15000,19000,22000,22000,19171,14787,890,2103.7580759063226,4.6647999988636,21590.032399999473,2025.9217046580773
1781592130,1000,,Aggregated,242.700000,194.800000,890,1200,2100,2800,7100,9800,13000,15000,19000,22000,22000,19395,14971,890,2095.8665699819608,4.6647999988636,21590.032399999473,2009.3354472802268
1781592131,1000,,Aggregated,240.600000,193.800000,900,1200,2000,2800,7100,9700,13000,15000,19000,22000,22000,19612,15146,900,2089.156829843979,4.6647999988636,21590.032399999473,1993.5208545788294
1781592132,1000,,Aggregated,239.400000,191.400000,910,1200,2000,2800,7100,9700,13000,15000,19000,22000,22000,19829,15318,910,2081.0824732815636,4.6647999988636,21590.032399999473,1977.8226335165666
1781592133,1000,,Aggregated,235.300000,187.400000,910,1200,1800,2800,7000,9700,12000,15000,19000,21000,22000,20038,15484,910,2072.9771105050454,4.6647999988636,21590.032399999473,1963.2489769438068
1781592134,1000,,Aggregated,231.900000,184.900000,920,1200,1800,2800,6900,9700,12000,15000,19000,21000,22000,20280,15683,920,2065.3425654092725,4.6647999988636,21590.032399999473,1946.812573964497
1781592135,1000,,Aggregated,226.500000,180.500000,930,1200,1800,2800,6900,9700,12000,15000,19000,21000,22000,20513,15876,930,2058.17885615951,4.6647999988636,21590.032399999473,1931.6398869009897
1781592136,1000,,Aggregated,220.900000,177.800000,930,1200,1700,2800,6900,9700,12000,15000,19000,21000,22000,20776,16095,930,2052.9481784703476,4.6647999988636,21590.032399999473,1914.9891701963804
1781592137,1000,,Aggregated,224.100000,181.600000,920,1200,1700,2700,6800,9700,12000,15000,19000,21000,22000,21032,16303,920,2041.8238890405048,4.6647999988636,21590.032399999473,1898.6370768352986
1781592138,1000,,Aggregated,225.400000,183.200000,910,1200,1700,2700,6800,9700,12000,15000,19000,21000,22000,21309,16527,910,2036.8823240320896,4.6647999988636,21590.032399999473,1881.6340982683373
1781592139,1000,,Aggregated,230.200000,186.700000,900,1200,1600,2700,6800,9700,12000,15000,19000,21000,22000,21570,16734,900,2029.5361095178384,4.6647999988636,21590.032399999473,1865.8536393138618
1781592140,1000,,Aggregated,236.200000,190.900000,890,1200,1600,2700,6800,9700,12000,15000,19000,21000,22000,21840,16954,890,2023.099194249073,4.6647999988636,21590.032399999473,1850.0076007326006
1781592141,1000,,Aggregated,238.500000,193.300000,880,1200,1600,2700,6800,9700,12000,15000,19000,21000,22000,22097,17166,880,2013.2453399782682,4.6647999988636,21590.032399999473,1835.1654070688328
1781592142,1000,,Aggregated,241.700000,196.200000,880,1200,1600,2700,6800,9700,12000,15000,19000,21000,22000,22358,17371,880,2000.5424617362821,4.6647999988636,21590.032399999473,1820.4339833616602
1781592143,1000,,Aggregated,245.200000,199.200000,870,1100,1600,2600,6700,9600,12000,15000,19000,21000,22000,22633,17585,870,1990.6470324481868,4.6647999988636,21590.032399999473,1805.099544912296
1781592144,1000,,Aggregated,249.400000,203.100000,870,1100,1600,2600,6700,9600,12000,15000,19000,21000,22000,22918,17823,870,1981.3611190897898,4.6647999988636,21590.032399999473,1789.8197923029934
1781592145,1000,,Aggregated,255.100000,206.900000,870,1100,1500,2600,6600,9500,12000,15000,19000,21000,22000,23197,18050,870,1970.2390735612257,4.6647999988636,21590.032399999473,1775.4836401258783
1781592146,1000,,Aggregated,262.300000,211.700000,860,1100,1500,2600,6500,9500,12000,15000,19000,21000,22000,23501,18284,860,1954.225601514818,4.6647999988636,21590.032399999473,1759.7928173269222
1781592147,1000,,Aggregated,265.800000,214.500000,850,1100,1500,2600,6400,9400,12000,15000,19000,21000,22000,23777,18506,850,1939.8936099297525,4.6647999988636,21590.032399999473,1746.2937712915843
1781592148,1000,,Aggregated,270.000000,218.000000,850,1100,1400,2600,6400,9400,12000,15000,19000,21000,22000,24065,18736,850,1923.6911611261066,4.6647999988636,21590.032399999473,1731.827924371494
1781592149,1000,,Aggregated,272.200000,218.800000,840,1100,1400,2500,6300,9400,12000,15000,19000,21000,22000,24315,18944,840,1911.4826322064425,4.6647999988636,21590.032399999473,1719.9607649599013
1781592150,1000,,Aggregated,272.900000,219.200000,840,1100,1300,2500,6200,9300,12000,15000,19000,21000,22000,24533,19114,840,1900.693621697291,4.6647999988636,21590.032399999473,1708.9026209595238
1781592151,1000,,Aggregated,275.300000,221.000000,840,1100,1300,2500,6100,9300,12000,15000,19000,21000,22000,24697,19242,840,1891.6558703810044,4.6647999988636,21590.032399999473,1699.5743207677046
1781592152,1000,,Aggregated,271.400000,218.200000,840,1100,1400,2400,6100,9300,12000,15000,19000,21000,22000,24863,19370,840,1889.495810099329,4.6647999988636,21590.032399999473,1689.1246028234727
1781592153,1000,,Aggregated,265.000000,212.300000,850,1100,1400,2400,6100,9300,12000,15000,19000,21000,22000,25001,19471,850,1889.7218105675624,4.6647999988636,21590.032399999473,1684.114435422583
1781592154,1000,,Aggregated,256.200000,203.900000,850,1100,1500,2500,6000,9300,12000,15000,19000,21000,22000,25186,19626,850,1890.145413265291,4.6647999988636,21590.032399999473,1676.1376161359485
1781592155,1000,,Aggregated,244.400000,194.900000,850,1100,1500,2500,6000,9200,12000,15000,19000,21000,22000,25382,19785,850,1891.638993207769,4.6647999988636,21590.032399999473,1665.5293121109448
1781592156,1000,,Aggregated,230.500000,183.600000,850,1100,1600,2500,6000,9300,12000,15000,19000,21000,22000,25562,19918,850,1896.1206598505428,4.6647999988636,21590.032399999473,1657.185314138174
1781592157,1000,,Aggregated,221.400000,176.600000,860,1100,1600,2500,6000,9300,12000,15000,19000,21000,22000,25730,20055,860,1898.707621612886,4.6647999988636,21590.032399999473,1649.5047415468325
1781592158,1000,,Aggregated,211.600000,168.000000,850,1100,1600,2500,6000,9300,12000,15000,19000,21000,22000,25853,20147,850,1898.281862302229,4.6647999988636,21590.032399999473,1642.911228870924
1781592159,1000,,Aggregated,200.300000,158.900000,850,1100,1600,2500,6000,9300,12000,15000,19000,21000,22000,25932,20200,850,1892.5241786942581,4.6647999988636,21590.032399999473,1638.2883695819837
1781592160,1000,,Aggregated,189.000000,149.900000,850,1100,1600,2500,5900,9300,12000,15000,19000,21000,22000,25992,20236,850,1888.56685612879,4.6647999988636,21590.032399999473,1634.7660049245922
1781592161,1000,,Aggregated,169.800000,132.900000,850,1100,1600,2500,5900,9300,12000,15000,19000,21000,22000,26024,20254,850,1886.2534019635539,4.6647999988636,21590.032399999473,1632.8855671687672
1781592162,1000,,Aggregated,154.300000,119.500000,850,1100,1600,2500,5900,9300,12000,15000,19000,21000,22000,26051,20268,850,1884.7950449617872,4.6647999988636,21590.032399999473,1631.294153775287
1781592163,1000,,Aggregated,139.600000,106.900000,850,1100,1600,2500,5900,9300,12000,15000,19000,21000,22000,26071,20276,850,1884.3740125618322,4.6647999988636,21590.032399999473,1630.1007249434238
1781592164,1000,,Aggregated,125.700000,95.500000,850,1100,1600,2500,5900,9300,12000,15000,19000,21000,22000,26088,20284,850,1883.7081676901087,4.6647999988636,21590.032399999473,1629.0962128181538
1781592165,1000,,Aggregated,112.800000,85.200000,850,1100,1600,2500,5900,9300,12000,15000,19000,21000,22000,26099,20286,850,1884.0847734434092,4.6647999988636,21590.032399999473,1628.4245373385954
1781592166,1000,,Aggregated,100.200000,74.500000,850,1100,1600,2500,6000,9300,12000,15000,19000,21000,22000,26119,20295,850,1886.56097146137,4.6647999988636,21590.032399999473,1627.2323212986714
1781592167,1000,,Aggregated,82.600000,59.200000,850,1100,1600,2500,6000,9300,12000,15000,19000,21000,22000,26142,20306,850,1889.9463236592271,4.6647999988636,21590.032399999473,1626.054892510137
1781592168,1000,,Aggregated,65.700000,45.500000,850,1100,1600,2500,6300,9500,12000,15000,19000,21000,22000,26266,20414,850,1922.421689697689,4.6647999988636,21590.032399999473,1621.3874590725652
1781592169,1000,,Aggregated,49.800000,32.400000,860,1100,1600,2600,6900,9800,12000,15000,19000,21000,22000,26466,20592,860,1997.570439775541,4.6647999988636,21590.032399999473,1609.9272273860802
1781592170,1000,,Aggregated,38.800000,23.800000,860,1200,1700,2700,7400,10000,13000,15000,19000,21000,22000,26677,20768,860,2066.185061401187,4.6647999988636,21590.032399999473,1598.3879746598193
1781592171,1000,,Aggregated,46.500000,31.900000,860,1200,1700,2700,7500,10000,13000,16000,20000,21000,22000,26832,20883,860,2108.4792538684933,4.6647999988636,21590.032399999473,1591.6497465712582
1781592172,1000,,Aggregated,59.400000,45.300000,860,1200,1700,2700,7600,11000,13000,17000,20000,21000,22000,27036,21050,860,2142.1890617879662,4.6647999988636,21590.032399999473,1582.377385707945
1781592173,1000,,Aggregated,72.600000,56.200000,870,1200,1700,2700,7700,11000,14000,17000,20000,21000,22000,27275,21255,870,2154.4759476333434,4.6647999988636,21590.032399999473,1572.52
1781592174,1000,,Aggregated,86.000000,67.400000,870,1200,1700,2700,7700,11000,14000,17000,20000,21000,22000,27529,21461,870,2168.9066172908374,4.6647999988636,21590.032399999473,1563.478767844818
1781592175,1000,,Aggregated,106.800000,85.400000,870,1200,1700,2700,7700,11000,14000,17000,20000,21000,22000,27798,21671,870,2174.5300479854463,4.6647999988636,21590.032399999473,1554.038456004029
1781592176,1000,,Aggregated,128.100000,104.700000,870,1200,1700,2700,7700,11000,14000,17000,20000,21000,22000,28072,21881,870,2173.7539931746737,4.6647999988636,21590.032399999473,1544.341300940439
1781592177,1000,,Aggregated,153.700000,125.100000,860,1200,1600,2700,7700,11000,14000,17000,20000,21000,22000,28338,22108,860,2170.327196824031,4.6647999988636,21590.032399999473,1535.1930623191474
1781592178,1000,,Aggregated,178.600000,145.000000,860,1200,1600,2700,7700,11000,14000,17000,20000,21000,22000,28602,22323,860,2165.6988531885663,4.6647999988636,21590.032399999473,1526.5843297671493
1781592179,1000,,Aggregated,201.300000,164.300000,850,1200,1600,2700,7700,11000,14000,17000,20000,21000,22000,28878,22553,850,2159.5256447468446,4.6647999988636,21590.032399999473,1517.7174665835585
1781592180,1000,,Aggregated,224.700000,184.100000,850,1100,1600,2600,7700,11000,14000,17000,20000,21000,22000,29166,22787,850,2145.453532239573,4.6647999988636,21590.032399999473,1508.580573270246
1781592181,1000,,Aggregated,234.600000,191.400000,840,1100,1600,2600,7700,11000,14000,17000,20000,21000,22000,29413,22994,840,2134.952311800882,4.6647999988636,21590.032399999473,1500.9770849624315
1781592182,1000,,Aggregated,242.000000,196.100000,840,1100,1600,2600,7600,11000,14000,16000,20000,21000,22000,29671,23205,840,2125.5425619729485,4.6647999988636,21590.032399999473,1492.6829227191533
1781592183,1000,,Aggregated,251.600000,204.800000,840,1100,1600,2600,7600,11000,14000,16000,20000,21000,22000,29902,23393,840,2114.980097598801,4.6647999988636,21590.032399999473,1485.6714935455823
1781592184,1000,,Aggregated,260.700000,213.400000,840,1100,1600,2600,7600,11000,14000,16000,20000,21000,22000,30149,23593,840,2106.5538054230396,4.6647999988636,21590.032399999473,1478.1140004643603
1781592185,1000,,Aggregated,262.200000,213.900000,850,1100,1600,2600,7500,11000,14000,16000,20000,21000,22000,30402,23792,850,2099.409313449746,4.6647999988636,21590.032399999473,1470.6280178935597
1781592186,1000,,Aggregated,263.100000,214.000000,850,1100,1500,2500,7500,11000,14000,16000,20000,21000,22000,30666,23994,850,2091.247915297044,4.6647999988636,21590.032399999473,1462.6475249461944
1781592187,1000,,Aggregated,260.700000,212.300000,840,1100,1500,2500,7500,11000,14000,16000,20000,21000,22000,30935,24201,840,2084.2147972393464,4.6647999988636,21590.032399999473,1454.7461128171974
1781592188,1000,,Aggregated,259.000000,210.900000,840,1100,1500,2500,7400,11000,14000,16000,20000,21000,22000,31200,24412,840,2075.0723162115137,4.6647999988636,21590.032399999473,1447.428108974359
1781592189,1000,,Aggregated,261.700000,212.800000,830,1100,1500,2500,7400,11000,14000,16000,20000,21000,22000,31456,24622,830,2065.8015795491856,4.6647999988636,21590.032399999473,1440.566283062055
1781592190,1000,,Aggregated,259.500000,208.800000,830,1000,1400,2500,7300,11000,14000,16000,20000,21000,22000,31710,24841,830,2055.452796376512,4.6647999988636,21590.032399999473,1433.8675812046672
1781592191,1000,,Aggregated,258.300000,207.700000,830,1000,1400,2400,7200,11000,14000,16000,20000,21000,22000,31970,25044,830,2045.2542548826807,4.6647999988636,21590.032399999473,1426.7010634970284
1781592192,1000,,Aggregated,255.600000,205.200000,830,1000,1400,2400,7200,10000,14000,16000,20000,21000,22000,32235,25256,830,2034.897562280109,4.6647999988636,21590.032399999473,1419.5881185047308
1781592193,1000,,Aggregated,256.100000,205.700000,830,1000,1300,2300,7100,10000,14000,16000,20000,21000,22000,32496,25466,830,2025.428007693231,4.6647999988636,21590.032399999473,1412.9647033481044
1781592194,1000,,Aggregated,255.100000,204.500000,830,1000,1300,2300,7100,10000,14000,16000,20000,21000,22000,32765,25677,830,2019.1084494857082,4.6647999988636,21590.032399999473,1406.0047916984588
1781592195,1000,,Aggregated,257.200000,205.600000,820,1000,1300,2300,7100,10000,14000,16000,20000,21000,22000,33013,25883,820,2012.3433446217905,4.6647999988636,21590.032399999473,1399.9324811437918
1781592196,1000,,Aggregated,258.800000,206.000000,820,1000,1300,2200,7000,10000,14000,16000,20000,21000,22000,33283,26110,820,2003.8597363068002,4.6647999988636,21590.032399999473,1393.5076465462848
1781592197,1000,,Aggregated,261.000000,208.000000,820,1000,1300,2200,7000,10000,14000,16000,20000,21000,22000,33532,26312,820,1995.541750882714,4.6647999988636,21590.032399999473,1387.643594178695
1781592198,1000,,Aggregated,260.700000,209.500000,820,1000,1300,2200,6900,10000,14000,16000,20000,21000,22000,33812,26543,820,1988.1514225659296,4.6647999988636,21590.032399999473,1381.1139536259316
1781592199,1000,,Aggregated,259.800000,209.700000,810,1000,1300,2200,6900,10000,14000,16000,20000,21000,22000,34105,26786,810,1979.9840270194748,4.6647999988636,21590.032399999473,1374.249846063627
1781592200,1000,,Aggregated,259.400000,210.900000,810,1000,1300,2100,6800,10000,14000,16000,20000,21000,22000,34380,27009,810,1969.9314547963675,4.6647999988636,21590.032399999473,1368.1438336242002
1781592201,1000,,Aggregated,262.600000,213.900000,810,1000,1300,2100,6800,10000,14000,16000,20000,21000,22000,34637,27219,810,1962.7600386984723,4.6647999988636,21590.032399999473,1362.194502988134
1781592202,1000,,Aggregated,265.900000,216.800000,810,1000,1300,2100,6800,10000,13000,16000,20000,21000,22000,34883,27429,810,1954.9300024452875,4.6647999988636,21590.032399999473,1356.7106900209271
1781592203,1000,,Aggregated,264.900000,216.300000,810,1000,1300,2000,6700,10000,13000,16000,20000,21000,22000,35139,27637,810,1946.9831272318204,4.6647999988636,21590.032399999473,1351.1045561911267
1781592204,1000,,Aggregated,265.600000,216.600000,810,1000,1300,2000,6700,10000,13000,16000,20000,21000,22000,35387,27829,810,1940.5805546556328,4.6647999988636,21590.032399999473,1345.557605900472
1781592205,1000,,Aggregated,263.600000,216.800000,810,1000,1300,1900,6700,10000,13000,16000,20000,21000,22000,35645,28049,810,1935.8962877429888,4.6647999988636,21590.032399999473,1340.1619020900548
1781592206,1000,,Aggregated,262.500000,216.200000,810,1000,1300,1800,6600,10000,13000,16000,20000,21000,22000,35891,28251,810,1930.9539455044126,4.6647999988636,21590.032399999473,1334.9739767629767
1781592207,1000,,Aggregated,261.600000,215.700000,810,990,1300,1800,6600,10000,13000,16000,20000,21000,22000,36171,28465,810,1924.6123227806481,4.6647999988636,21590.032399999473,1329.0491001078212
1781592208,1000,,Aggregated,261.600000,215.300000,810,990,1300,1800,6600,9900,13000,16000,20000,21000,22000,36450,28689,810,1918.9132457365931,4.6647999988636,21590.032399999473,1323.3961316872428
1781592209,1000,,Aggregated,262.000000,215.300000,810,990,1300,1800,6500,9900,13000,15000,20000,21000,22000,36751,28923,810,1910.4021937443547,4.6647999988636,21590.032399999473,1317.1848112976518
1781592210,1000,,Aggregated,262.900000,214.200000,810,990,1200,1800,6400,9800,13000,15000,20000,21000,22000,37024,29143,810,1903.1231310771104,4.6647999988636,21590.032399999473,1311.6704029818495
1781592211,1000,,Aggregated,263.300000,213.800000,800,980,1200,1700,6400,9800,13000,15000,20000,21000,22000,37292,29359,800,1894.4393708838074,4.6647999988636,21590.032399999473,1306.2844846079588
1781592212,1000,,Aggregated,263.700000,212.600000,800,980,1200,1700,6300,9800,13000,15000,20000,21000,22000,37549,29573,800,1886.2689955950616,4.6647999988636,21590.032399999473,1301.3461610162722
1781592213,1000,,Aggregated,264.300000,212.900000,800,980,1200,1700,6300,9800,13000,15000,20000,21000,22000,37817,29796,800,1879.161215971625,4.6647999988636,21590.032399999473,1296.4447470714229
1781592214,1000,,Aggregated,264.800000,213.600000,800,970,1200,1700,6300,9800,13000,15000,20000,21000,22000,38052,29989,800,1873.4685621359963,4.6647999988636,21590.032399999473,1292.1196520550825
1781592215,1000,,Aggregated,266.100000,214.100000,800,970,1200,1600,6300,9700,13000,15000,20000,21000,22000,38322,30214,800,1867.6122738322342,4.6647999988636,21590.032399999473,1287.334324930849
1781592216,1000,,Aggregated,265.900000,214.500000,790,970,1200,1600,6200,9700,13000,15000,20000,21000,22000,38586,30430,790,1860.857404190606,4.6647999988636,21590.032399999473,1282.591794951537
1781592217,1000,,Aggregated,265.000000,214.700000,790,970,1200,1600,6200,9700,13000,15000,20000,21000,22000,38840,30629,790,1854.1249504093375,4.6647999988636,21590.032399999473,1277.8232234809475
1781592218,1000,,Aggregated,267.300000,216.300000,790,960,1200,1600,6200,9700,13000,15000,20000,21000,22000,39125,30864,790,1848.7261537814331,4.6647999988636,21590.032399999473,1272.8312843450478
1781592219,1000,,Aggregated,266.900000,215.900000,790,960,1200,1600,6200,9600,13000,15000,20000,21000,22000,39390,31088,790,1842.0836016882106,4.6647999988636,21590.032399999473,1268.2707032241685
1781592220,1000,,Aggregated,264.800000,215.800000,790,960,1200,1600,6100,9600,13000,15000,20000,21000,22000,39652,31307,790,1835.5950784953757,4.6647999988636,21590.032399999473,1263.915338444467
1781592221,1000,,Aggregated,263.600000,215.500000,790,950,1200,1600,6100,9600,13000,15000,20000,21000,22000,39915,31521,790,1829.8874990805116,4.6647999988636,21590.032399999473,1259.4052361267693
1781592222,1000,,Aggregated,262.700000,216.000000,780,950,1200,1600,6100,9500,13000,15000,20000,21000,22000,40193,31746,780,1824.4651588211561,4.6647999988636,21590.032399999473,1254.8210633692433
1781592223,1000,,Aggregated,260.800000,214.900000,780,950,1200,1600,6100,9500,13000,15000,20000,21000,22000,40461,31965,780,1819.0849158967576,4.6647999988636,21590.032399999473,1250.3270803984083
1781592224,1000,,Aggregated,261.900000,215.500000,780,950,1200,1600,6100,9500,13000,15000,20000,21000,22000,40718,32182,780,1814.0337009921582,4.6647999988636,21590.032399999473,1246.3594724691782
1781592225,1000,,Aggregated,262.900000,215.800000,780,940,1200,1600,6000,9500,13000,15000,20000,21000,22000,40989,32402,780,1807.983834889816,4.6647999988636,21590.032399999473,1241.975700797775
1781592226,1000,,Aggregated,265.100000,217.000000,780,940,1200,1600,6000,9400,13000,15000,20000,21000,22000,41182,32541,780,1801.2627828322736,4.6647999988636,21590.032399999473,1237.672963916274
1781592227,1000,,Aggregated,265.300000,218.000000,780,940,1200,1600,5900,9400,13000,15000,20000,21000,22000,41401,32704,780,1796.9714794594024,4.6647999988636,21590.032399999473,1236.58853650878
1781592228,1000,,Aggregated,265.800000,217.000000,780,950,1200,1600,5900,9400,13000,15000,20000,21000,22000,41555,32817,780,1795.2685893562455,4.6647999988636,21590.032399999473,1232.4653832270485
1781592229,1000,,Aggregated,257.900000,208.700000,780,950,1200,1600,5800,9400,13000,15000,20000,21000,22000,41738,32965,780,1794.504770434586,4.6647999988636,21590.032399999473,1228.131822320188
1781592230,1000,,Aggregated,253.600000,204.600000,780,950,1200,1600,5800,9300,13000,15000,20000,21000,22000,41924,33112,780,1796.4638770775393,4.6647999988636,21590.032399999473,1223.8388751073371
1781592231,1000,,Aggregated,240.300000,192.300000,780,950,1200,1600,5900,9300,13000,15000,20000,21000,22000,42108,33259,780,1798.559190341474,4.6647999988636,21590.032399999473,1220.0311104778189
1781592232,1000,,Aggregated,232.000000,185.700000,780,960,1200,1600,5800,9300,13000,15000,20000,21000,22000,42354,33464,780,1799.8240234593848,4.6647999988636,21590.032399999473,1215.4818435094678
1781592233,1000,,Aggregated,224.900000,178.600000,780,960,1200,1600,5900,9300,13000,15000,20000,21000,22000,42590,33664,780,1803.3180568419527,4.6647999988636,21590.032399999473,1211.847593331768
1781592234,1000,,Aggregated,217.600000,172.600000,780,970,1200,1600,5900,9300,13000,15000,20000,21000,22000,42811,33852,780,1802.7933663894512,4.6647999988636,21590.032399999473,1208.7616500432132
1781592235,1000,,Aggregated,215.000000,171.300000,790,970,1200,1600,5900,9300,13000,15000,20000,21000,22000,43059,34066,790,1800.1817868668309,4.6647999988636,21590.032399999473,1205.395828978843
1781592236,1000,,Aggregated,210.300000,168.400000,790,970,1200,1600,5900,9300,13000,15000,20000,21000,22000,43302,34273,790,1798.6946475451207,4.6647999988636,21590.032399999473,1202.16417255554
1781592237,1000,,Aggregated,207.600000,165.900000,790,970,1200,1600,5900,9200,13000,15000,20000,21000,22000,43558,34481,790,1795.6596509779793,4.6647999988636,21590.032399999473,1198.5630423802745
1781592238,1000,,Aggregated,204.400000,165.300000,790,970,1200,1600,5900,9200,13000,15000,20000,21000,22000,43823,34702,790,1792.5342480112884,4.6647999988636,21590.032399999473,1194.8396732309518
